login; location; followers; contributions; stars; contributionsStreak; contributionsCurrentStreak
dgrijuela;Madrid, Spain;3;223;1;6;0
knoopx;Barcelona;42;223;48;7;0
mikel-egana-aranguren;Bilbo;10;223;5;5;0
ovicin;Barcelona;19;221;9;8;0
tcorral;Barcelona;202;220;2041;7;0
andrewdavidmackenzie;Barcelona, Spain;1;219;2;4;0
valenbg1;Madrid;11;219;6;8;0
cabul;Las Palmas;3;218;4;8;0
pablocelayes;Córdoba;6;218;5;12;0
ajnavarro;Madrid;2;218;0;5;0
willyaranda;Aranda de Duero/Madrid;35;218;16;5;0
pablomario;Soria, Spain;1;217;0;21;0
vehrka;Valencia (Spain);5;217;4;5;0
marcin-wosinek;Las Palmas de GC, Spain;6;216;9;49;49
jfontan;Madrid, Spain;15;216;20;5;0
andresgutgon;Barcelona;8;216;25;4;0
jesuscc1993;Valencia, Spain;0;215;0;5;0
flozano;Valencia, Spain;7;215;10;9;0
tcard;Madrid, Spain;12;215;45;3;0
yyoyo;Barcelona;3;215;2;5;0
vibaiher;Valencia, Spain;6;215;3;4;2
alvarosanchez;Madrid;19;215;91;6;0
monday8am;Madrid;11;215;31;6;0
glimmerphoenix;Madrid;2;214;10;6;0
flopezag;Madrid (Spain);1;214;2;5;0
santigimeno;Madrid, Spain;4;213;28;5;0
ivanrod;Madrid;19;212;0;12;0
PatrickHeneise;Barcelona, Spain;34;212;207;5;0
albertoblaz;Madrid, Spain;13;212;9;6;0
deantares;Granada;18;211;10;5;0
areina;barcelona;23;211;172;3;0
Utodev;Madrid, Spain;1;211;4;5;0
ramongilmoreno;Madrid, Spain;1;209;1;16;0
sgomez;Córdoba, Spain;22;208;15;8;0
aagea;Madrid, Spain;6;208;2;5;0
markholland;Valencia, Spain;9;208;5;6;0
nucliweb;Girona, Spain;56;208;16;5;2
SergioCC14;Madrid, Spain;10;207;1;7;0
jlsalvador;Sevilla. España (Spain).;3;207;2;6;0
AyoPrez;Las Palmas;1;207;0;5;0
antespi;Madrid;6;206;26;4;0
Suui;Las Palmas de Gran Canaria;5;205;1;9;0
ulisescontreras;Barcelona, Spain;9;205;3;5;0
castarco;Cubelles, Barcelona, Spain;13;205;9;10;10
gchaincl;Barcelona;16;205;163;4;0
adrianortuzar;Barcelona;12;204;3;5;0
josacar;Valencia;16;204;13;7;0
francho;Zaragoza;34;204;44;5;0
carlosperello;Valencia;7;204;5;5;0
javifr;Barcelona;4;204;0;4;2
David-Estevez;Madrid, Spain;14;204;18;8;6
slavepens;Santander;0;203;10;4;0
nando;Madrid, Spain;39;203;59;6;0
mandrewcito;A coruña;1;202;0;6;0
gponsu;Valencia / Spain;3;201;0;9;0
Pablo-Rodriguez;Vigo, Galiza;0;201;0;4;0
juanber84;madrid;8;201;27;3;0
pire;Barcelona, Spain;3;201;4;5;0
fmsanjuan;Sevilla, Spain;1;201;0;6;0
danibuiza;frankfurt / oviedo;1;200;1;4;0
L4D15;Jaén;8;200;3;7;0
xmontero;Barcelona;2;200;1;10;0
facundofarias;Barcelona, Catalunya;28;200;16;4;0
acanas;Granada, Spain;15;199;9;14;0
felHR85;Madrid, Spain;9;199;12;10;0
jorgeyp;Asturies;3;198;3;5;0
javiergalloj;Los Palacios y Vfca (Sevilla);9;197;0;5;0
bigardone;Asturias, Spain;10;197;35;6;0
DavidGSola;Granada, Spain;2;197;0;8;2
PatriRor;Asturias - Spain;5;197;0;5;0
cfenollosa;Barcelona, Spain;38;196;424;3;0
rewritten;Barcelona;18;196;28;3;0
franramirez688;Madrid;4;196;3;5;0
rcoedo;A Coruña;4;195;2;6;0
ezorita;Barcelona;4;195;5;5;0
miguelibero;Barcelona, Spain;9;195;23;6;0
pilarargudo;Valencia;4;194;0;5;0
pedroj;Sevilla, Spain;17;194;13;6;0
tunelko;Asturias;8;194;25;7;0
luisrovirosa;Huercal-Overa, Almería, Spain;18;194;7;4;0
ManelBrull;Spain, Valencia;1;192;0;5;0
daormar;Valencia (Spain);0;192;4;8;0
josifovics;Barcelona, Spain;4;192;0;5;0
ccamposfuentes;Granada;4;192;0;9;0
victor1995mv;Córdoba, Spain;12;191;0;4;0
bluezio;Cádiz, Spain;13;191;141;3;0
nosolopau;Barcelona;6;190;10;6;0
joanromano;Barcelona;25;190;1;5;0
avances123;Madrid;7;190;26;4;0
PedroMorgado;Madrid;9;190;0;7;0
Totemika;Málaga;23;189;2;12;0
gonzalezreal;Madrid, Spain;74;189;1109;7;0
alrik11es;Madrid, Spain;11;189;23;3;0
jeslopcru;madrid;4;189;3;11;0
jonabasque;Vitoria-Gasteiz (Basque Country);10;189;3;8;3
enricostano;Barcelona, Spain;7;188;6;8;0
germanramos;Madrid, Spain;1;188;1;5;0
asanzdiego;Madrid;19;188;48;4;0
VGonPa;Leganés (Madrid);7;188;3;9;0
hirunatan;Madrid, Spain;17;188;20;6;0
elboletaire;Barcelona, Spain;16;188;49;5;0
urodoz;Barcelona;3;187;7;17;0
llambeau;Barcelona, ES;11;187;81;7;0
mtbtiago;Menorca and Barcelona;9;186;0;7;7
luismesas;Madrid, Spain;6;186;40;5;0
acroca;Barcelona;27;186;22;6;0
robdayz;Barcelona;5;186;1;5;0
renatolrr;Granada;14;186;9;6;0
avara1986;Madrid;6;186;4;7;0
rldona;Madrid, Spain;2;186;5;8;0
amuino;Madrid, Spain;21;186;11;5;0
jbgutierrez;A Coruña, Galicia, España;9;185;65;51;0
Gawyn;Barcelona;12;184;36;3;0
josornoc;Barcelona, Catalunya;2;184;0;12;0
Samu92;Granada;4;184;1;8;0
xserra;Barcelona;24;184;0;8;0
estelapedrero;Madrid;13;184;0;12;0
gui11aume;Barcelona (Spain);8;183;39;6;0
javiercr;Madrid;19;183;23;3;0
TheAnswer;Barcelona, Spain;1;183;8;8;0
carlosga;Vigo, Spain;4;183;0;11;5
artivis;Barcelona, Spain;5;183;0;3;0
cladera;Barcelona;3;183;39;4;0
Pakillo;Sevilla, Spain;39;183;62;4;0
darkbox;Spain/Córdoba;1;182;32;10;0
socram8888;Valencia, Spain;15;182;9;6;0
pablodecm;Santander;1;182;0;5;0
johnnycakes79;Madrid, Spain;3;182;4;4;0
inigomedina;Madrid, Spain;10;181;2;3;0
jonanp;Bilbao, Spain;13;181;26;14;0
vroman;Ciudad Real;5;180;0;2;0
jlbellido;Sevilla;14;180;1;5;0
aitoroses;Pamplona, Spain;3;180;11;8;0
carlosvillu;Barcelona;49;180;79;6;0
joseaortegatoro;Málaga, Spain;11;180;5;11;0
hcosta;Súria, Barcelona;8;179;5;22;0
ervitis;Madrid;2;179;2;7;0
jeroensangers;Lleida, Spain;0;179;0;5;0
plnegre;Palma de Mallorca (Spain);3;179;0;4;0
armandorvila;Madrid, Spain;2;179;0;9;0
mediafinger;Barcelona;16;179;14;11;0
dixso;Barcelona;14;178;302;5;0
rfguri;Barcelona, Catalunya;11;178;23;4;0
pwntester;Madrid;27;178;56;4;0
EduardOckerse;Málaga (Spain);1;178;0;8;0
neverbot;Madrid;2;177;0;8;0
chemaar;Madrid, Spain;4;177;6;6;0
agonbar;Ourense, Spain;1;177;0;5;0
iderioja;Logroño (España);9;177;10;5;0
pixel-perfect-boy;Barcelona;2;177;0;4;0
franlu;Granada, Spain;11;177;1;8;0
aitoraloa;Bilbao;1;176;0;5;0
rolfbjarne;Madrid, Spain;22;176;35;4;0
burasu;El Puerto de Santa Maria, Cadiz. Spain;1;175;1;7;2
drzippie;Sevilla, Spain;5;175;8;4;0
jhderojasUVa;Valladolid;1;175;0;9;0
petrklus;Barcelona, Spain;3;175;4;10;0
jgrivolla;Barcelona;4;175;1;4;0
aercolino;Barcelona;4;174;99;10;0
mariomac;Barcelona;2;174;5;6;0
skgsergio;Alcorcón, Madrid, Spain;15;174;13;4;0
iconpin;Barcelona;15;173;13;5;0
danigosa;Barcelona;10;173;15;5;0
unaguil;Bilbao;16;172;9;5;0
vicnala;Valencia;10;172;5;8;0
adnam;Barcelona, Spain;11;172;33;4;0
apalancat;Barcelona;20;172;101;3;0
nhpatt;Madrid;23;172;32;11;0
atd;Madrid;65;172;143;4;0
luispedraza;Madrid;4;172;7;10;0
fatfer;Madrid;2;172;0;26;0
oscarmolinadev;Barcelona, Catalonia;2;171;7;12;0
sjmudd;Madrid, Spain;6;171;35;5;0
migueladan;Tenerife, Spain;14;170;6;5;0
dieugenio;San Agustín del Guadalix, Madrid, Spain;1;170;2;6;0
ruduran;Zaragoza, Spain;4;170;0;5;0
griera;Barcelona, Catalunya;5;170;1;6;0
juanfranrv;Granada (Spain);4;170;1;6;0
smorcuend;Madrid;12;170;17;5;0
aplatanado;Tenerife, Spain;32;170;35;11;0
rgo;La Rioja - Spain;53;170;87;3;0
MrBrownser;Barcelona, Spain;9;169;0;11;3
carlosfdez91;Utrera, Sevilla;17;169;0;11;0
carlosabalde;A Coruña, Spain;3;169;25;5;0
mgidney;Jerez;0;168;1;6;0
necavit;Barcelona;7;168;2;8;0
ordas;Oviedo;0;167;0;4;0
jordic;Barcelona;16;167;45;10;0
javipacheco;Cádiz, Spain;115;167;92;7;0
mikesimons;Barcelona, Spain;4;167;52;5;0
argaen;Tarragona, Spain;3;167;2;4;0
alediator;Sevilla, Spain;21;167;24;5;0
aacuevas;Valencia, Spain;0;166;0;5;0
Serabe;Madrid, Spain;35;166;117;5;0
daniegarcia254;Zaragoza, Spain;2;165;1;6;0
alexdeleon;Madrid, Spain;9;165;14;7;7
fillito;Madrid , Spain;40;165;73;3;0
isorna;Madrid, Spain;8;165;4;6;0
m1ndgap;Valencia, Spain;0;164;0;26;0
danielfdzperez;Madrid;17;164;1;5;0
analca3;Granada, Spain;11;164;3;5;0
danilat;Zaragoza (Spain);69;164;40;5;0
weapp;Barcelona, Spain;20;164;4;4;0
davidllanos22;Barcelona, Spain;2;163;0;9;0
poolqf;Barcelona;11;163;522;8;0
pau-minoves;Barcelona;15;163;2;7;0
ajgarlag;Madrid, ES;2;162;30;4;0
millenc;Pamplona, Spain;0;162;1;7;0
gorkapitarch;Barcelona;9;162;0;5;0
felixcarmona;Barcelona (Spain);18;162;11;6;0
iknite;Madrid, Spain;8;162;10;5;0
jamming;Madrid, Spain;5;162;15;4;0
pablovargan;Elda, Alicante, Spain;8;161;2;5;0
arall;Tarragona, Spain;16;160;12;4;0
DigitalLeaves;Madrid, Spain;7;160;69;3;0
kmruiz;Barcelona;6;160;3;4;0
philn;Barcelona;15;160;24;5;0
ndrs92;Ourense;14;160;0;11;0
capynet;Spain - Granada;8;160;11;4;4
JCristobal;Granada;2;160;1;12;0
cosarara97;Barcelona;3;160;7;9;3
scruti;Valencia, Spain;6;160;0;6;0
ecoal95;Salamanca, Spain;16;159;17;3;0
karliky;Bilbao;46;159;36;5;0
Josebaseba;Bilbao;20;159;14;10;0
salveta;Valencia - Spain;4;158;0;6;0
lingo;Granada, Spain.  Previously in Brighton, UK, Bilbao, Euskadi / España, Chiapas, México and New Zealand;16;158;72;4;0
janiversen;malaga, spain;0;157;0;12;0
hopsor;Jerez de la Frontera, Cádiz, ES;4;157;4;8;0
muntisa;A Coruña, Spain;5;157;1;6;0
Pablo-Casia;Asturias;2;157;0;6;0
mmasriera;Barcelona, Spain;9;157;1;4;0
kevinansfield;Valencia, Spain;10;157;6;5;0
amorenoc;Taipei, Barcelona;19;156;17;7;0
juanjosegarciaripoll;Madrid, Spain;11;156;15;4;0
borjaburgos;New York, NY & Madrid, Spain;15;156;3;6;0
boom1992;Barcelona;4;156;2;6;0
garciademarina;Barcelona, Spain;12;156;4;5;0
pmarinr;Granada, Spain;10;156;12;4;0
jasonlint;Barcelona;2;156;1;3;0
alejoar;Madrid, Spain;2;155;0;5;0
roberdcr;León;1;155;0;5;0
hectorlf;Madrid, Spain;5;155;5;10;0
jamaga;barcelona;9;155;0;6;0
savayg;Barcelona;2;155;0;9;0
serialsito;Sevilla;19;155;21;5;0
ximomompo;Valencia;1;154;0;10;0
iht;Madrid, Spain;8;154;3;4;0
di36ofp;Barcelona;7;153;2;6;0
DavidVazGuijarro;Badalona, Barcelona, Spain;12;153;3;7;0
acharluk;Jaén, Granada, Spain;4;153;0;16;3
gimenete;Zaragoza, Spain;151;153;50;7;0
miguelsaddress;Madrid;2;153;0;4;0
jbeficent;Barcelona, Spain;4;153;0;5;0
dmitry;Tenerife, Canary Islands, Spain;35;152;118;3;0
sergiogvz;Granada, Spain;3;152;0;3;0
desarrolla2;Madrid, Spain;34;152;154;6;0
OscardR;Castellón de la Plana;4;152;0;4;0
davidt22;Valencia;2;152;0;6;0
marcosgabarda;Valencia;13;152;13;3;0
fpriyatna;Madrid, Spain;7;152;9;5;0
ruarrimactire;Alicante - Spain;1;151;0;6;0
vitalv;Madrid;2;151;2;13;0
Noltari;Getafe, Madrid, Spain;15;151;13;4;0
cagataygurturk;Barcelona, España;9;151;2;5;0
orggue;Zaragoza, España;6;151;1;8;0
mafraba;Sevilla, Spain;0;150;1;6;0
dongrego89;Córdoba;7;150;0;4;0
inyenia;Sevilla;0;150;0;6;0
jmcerrejon;Huelva, Spain;2;148;22;6;0
alvarocarrera;Madrid;3;148;0;5;0
fmvilas;Barcelona, Spain;7;148;27;3;0
MiguelAngelLV;Almería;4;147;7;10;10
dariosalvi78;Madrid, Spain;6;147;3;5;0
danieltardon;Madrid (Spain);8;147;0;5;0
enpi;Granada;3;147;0;5;0
davidor;Barcelona, Spain;4;147;22;3;0
don-reba;Barcelona, Spain;1;147;1;7;5
etrepat;Lleida, Spain;14;146;598;3;0
jtorresfabra;Valencia;1;146;1;5;0
moshpitsurfer;Madrid, Cantoblanco;1;146;0;4;0
stevejpurves;Santa Cruz de Tenerife, Spain;10;145;1;8;2
alemuro;Barcelona;1;145;0;8;0
sarjona;Barcelona;5;145;0;5;0
twinone;Barcelona, Spain;17;145;30;7;0
XayOn;Zaragoza;37;145;49;4;0
jmescuderojustel;Vitoria-Gasteiz;9;145;1;4;0
jdevesa;Barcelona;17;145;43;5;0
martibosch;Barcelona;1;145;0;6;0
philipp-germann;Barcelona;1;145;0;9;0
albert-gonzalez;Barcelona;4;144;7;3;0
AlbertServen;Barcelona;5;144;4;10;0
son-link;Madrid, España (Spain);15;144;32;4;0
gdeignacio;Palma de Mallorca;1;143;0;5;0
joselufo;Barcelona;2;143;4;3;0
slapresta;Barcelona, Spain;12;143;27;4;0
MiguelHervias;Barcelona;7;142;1;4;0
rubenlagus;Granada;3;142;7;6;0
RaulKite;Murcia (Spain);3;142;5;5;0
palas;Lugo, Spain;3;142;1;5;0
Hanto;Valencia(Spain);0;142;2;16;0
rmcantin;Zaragoza, Spain;1;142;11;6;0
karmab;Madrid;14;142;19;5;0
etorras;Madrid, Spain;6;142;2;5;0
dmartincc;Madrid;2;141;2;4;0
DarioIriberri;Palma de Mallorca;0;141;2;13;0
cerberillo;Sevilla, Spain;10;141;26;3;0
ecarrillo88;Valencia (Spain);0;141;0;4;2
beeva-marianmoldovan;Madrid;2;141;2;5;0
danirod;Madrid, Spain;17;141;2;8;2
awilliams;Madrid;16;141;308;7;0
rveciana;Barcelona;15;140;25;13;0
kidd;Barcelona (Spain);65;140;64;4;0
balder-otium360;Madrid, Spain;2;140;2;5;0
jacegu;Madrid;34;140;29;5;0
chikoon;Madrid, Spain;2;140;1;5;0
davilious;Alicante, Spain;5;140;0;11;0
albertbellonch;Barcelona;32;140;131;3;0
adelatorrefoss;Madrid;24;140;6;5;0
josepjaume;Barcelona, Spain;65;139;23;4;0
kevohagan;Palma de Mallorca, Spain;32;139;59;3;0
dsabalete;Barcelona;1;139;1;6;0
gexplorer;Bilbao;1;139;1;2;0
amorag;Granada, Spain;3;139;0;5;0
spaniakos;Malaga, Spain;4;139;2;5;0
JMailloH;Granada - Spain;5;138;0;5;0
lantoli;Madrid, Spain;9;137;10;4;0
andreshp;Granada, Spain;17;137;1;11;2
gtorodelvalle;Madrid, Spain;5;137;10;5;0
rhoml;Barcelona;28;137;18;3;0
alvaromm;Granada, Spain;3;136;0;3;0
bichotll;Barcelona;11;136;118;5;0
ant30;Madrid;10;136;17;4;0
Cubel89;Valencia - España;1;136;0;3;3
pabloformoso;Oleiros, Coruña (España);20;135;24;4;0
smashkun;Spain, Madrid;3;135;0;16;0
amardomingo;Madrid;6;134;5;3;0
areikusu;Valencia;9;134;0;7;0
jiahaoliuliu;Madrid, Spain;14;134;50;4;0
stripTM;Madrid, Spain;8;134;2;3;0
slerena;Madrid. Spain;3;134;0;2;0
moritz-wundke;Palma de Mallorca (Spain);7;133;4;8;0
Alexrs95;Madrid;55;133;458;7;0
zhensydow;Santander, Spain;4;133;18;3;0
VictorPereraTarajano;Las Palmas de Gran Canaria;3;133;0;14;5
marhs;Sevilla, Spain;2;133;4;4;0
michogar;Vigo;14;133;6;4;0
bertuccio;Madrid;2;132;0;7;0
santiagopuerta;Granada, Spain;7;132;5;8;0
ojoven;Donostia - San Sebastián;7;132;8;4;0
Willyfrog;Madrid, Spain;15;131;27;4;0
mezod;Barcelona, Catalonia;7;131;7;6;5
jjballano;Dublin, Madrid, Valencia;14;131;5;6;0
aramirez-es;Barcelona;30;131;23;4;0
Fernando-Oliva;Madrid, Spain;3;131;1;6;0
guillermonp;Barcelona;1;130;1;9;0
pervouchine;Barcelona, Spain;1;130;9;3;0
mrcasals;Barcelona, Spain;36;130;39;8;0
igalarzab;Madrid;30;130;22;4;0
JuanJoseFajardo;Sabadell (Barcelona);1;130;0;5;0
peripecio;Madrid (Spain);3;130;0;8;0
divadcr;Granada;5;130;1;5;0
guillermochica;Granada, de Jaén;3;130;1;8;0
tiagojsag;Madrid;3;130;2;5;0
jresinas;Sevilla;2;130;2;5;0
viric;Girona;12;129;9;5;0
ferferfer;Madrid;12;129;2;8;0
vpascual;Barcelona;5;129;2;3;0
chirauki;Barcelona;2;129;2;5;0
pvhee;Barcelona;13;129;39;5;0
consorciobertiz;Consorcio Turistico de Bertiz - Centro de turismo rural - 31720 Oieregi (Navarra);0;129;1;1;0
almudenaris;Madrid, Spain;3;129;1;5;0
antjimar;Madrid, Spain;9;129;3;4;0
javiervidal;Madrid, Spain;11;129;8;23;0
alessandro-martin;Gran Canaria, Spain;3;129;2;6;0
John-Lluch;Barcelona;97;128;371;2;0
luismagr;Jerez de la Frontera, Cádiz, Andalucía, España;3;128;2;4;0
naoisegolden;Barcelona, Spain;28;128;19;6;0
Lesbinary;Alicante;2;128;0;6;0
omar7r;Lugo, Spain;6;128;0;4;0
edgarshurtado;Valencia, Spain;8;128;1;9;3
gonzaloruizdevilla;Madrid, Spain;51;128;93;5;0
tonimc;Ourense;2;128;0;3;0
albertjuhe;Barcelona;3;128;18;3;0
aurelian;Barcelona, Spain;21;128;223;12;0
ablanco;Sevilla;23;128;145;8;0
raulmarcosl;Salamanca & Madrid;15;127;1;4;0
pablovg2;Sevilla;6;127;4;4;0
Montagon;Cádiz;13;127;9;6;0
solilokiam;Barcelona;13;127;6;3;0
jaspermdegroot;Barcelona, Spain;50;127;0;3;0
dcasasmol;Puerto Real (Cádiz);1;127;6;8;0
antoniovm;Almería, España;5;127;1;6;0
adriangibanelbtactic;LLeida, Spain;3;126;11;3;0
Arasthel;Almería, España;46;126;512;3;0
jgoizueta;Tudela (Navarra) - SPAIN;3;126;67;7;0
fariasweb;Barcelona;8;126;6;8;0
edgarzamora;Tarragona;2;126;0;4;0
Luisangonzalez;Toledo, Spain;3;125;1;7;0
torresj;Granada;7;125;5;5;0
AlbertoCejas;Cádiz;5;125;6;4;0
islomar;Madrid;7;125;3;5;0
agile-jordi;Barcelona;7;125;5;3;0
joedicastro;A Coruña, Spain;72;125;537;5;0
jaor;Barcelona;38;124;309;4;0
SanabriaRusso;Barcelona, Spain;4;124;3;4;0
pedropena;Jaén, Spain;3;124;12;5;0
juanrgar;Madrid;4;124;9;5;0
danguita;Ciudad Real, Spain;21;124;12;2;0
mcornella;Barcelona;6;124;2;4;0
jupegarnica;valencia;3;124;7;3;0
LuqueDaniel;Córdoba - Spain;3;124;23;3;0
apuigsech;Barcelona, Spain;12;124;11;7;0
phelgo;Barcelona, Spain;3;123;9;8;0
domingoesteban;Madrid, Spain;2;123;0;10;0
jvilaplana;Lleida;1;123;4;4;0
JuanCarlosM;Barcelona;5;123;0;5;0
germaaan;Granada;12;123;5;8;8
unleashed;Barcelona;3;123;32;3;0
PromGames;Madrid (Spain);2;123;6;6;0
gtrias;Barcelona;4;123;1;2;0
manolovn;Murcia, Spain;21;123;8;4;0
adriacidre;Barcelona;16;123;8;5;0
fernand0;Huesca-Zaragoza, Spain;22;122;5;7;0
luisddm;Salamanca, Spain;2;122;0;11;0
