login; location; place; followers; contributions; stars; user_stars; language
Knack;Alicante, Spain;Alicante;3;3;3;176;Ruby
jc-69;Elche;Alicante;0;3;0;0;
enrike7;Elche;Alicante;1;3;0;0;Java
tyl3r;Catalunya;Catalunya;4;3;0;116;
rolblo12;Catalunya, Spain;Catalunya;0;3;0;0;
zurfyx;Catalonia, Spain;Catalunya;0;3;0;12;JavaScript
guillempq;Catalonia;Catalunya;1;3;1;18;Arduino
fjorba;Alt Empordà, Catalonia;Catalunya;8;3;4;35;Python
ernilos;Cataluña;Catalunya;4;3;4;3;C++
gillesmateu;Catalunya;Catalunya;2;3;0;12;HTML
CiroArtigot;Zaragoza;Zaragoza;4;3;3;1;PHP
abel2512;zaragoza;Zaragoza;0;3;0;0;Perl
capitangolo;Zaragoza, Spain;Zaragoza;4;3;0;3;Objective-C and JavaScript
jfernandeziriarte;Zaragoza;Zaragoza;0;3;0;0;Shell and Python
franxesk;Zaragoza;Zaragoza;0;3;4;1;Python
Nodsert;Zaragoza;Zaragoza;0;3;0;0;Makefile and Java
almul0;Zaragoza;Zaragoza;0;3;1;1;Objective-C
hctpbl;Valladolid, Spain;Valladolid;1;3;2;0;Java
jfpastrana;Valladolid;Valladolid;0;3;0;0;Lua
olgonzalez;Valladolid;Valladolid;0;3;0;1;Perl6 and Kotlin
MaDDoGo;Sabadell (Barcelona);Barcelona;2;3;22;22;Python
Ness07;VALENCIA;Valencia;0;3;0;0;C
raul91rcf;Algemesí (Valencia);Valencia;0;3;0;0;C# and CSS
Sepho;Valencia;Valencia;5;3;2;18;Objective-C
Uhor;Valencia;Valencia;3;3;0;0;Java
juazugas;Valencia, Spain;Valencia;0;3;0;20;JavaScript
vicdoz;Valencia,Spain;Valencia;5;3;1;1;Java
MeFuMo;Valencia, Spain;Valencia;0;3;0;0;PHP
jbadenas;Valencia;Valencia;1;3;0;0;Java
mnlsprt;Valencia/Orihuela;Valencia;0;3;0;0;HTML
topecz;Valencia;Valencia;0;3;0;2;Python
marcgise;Valencia;Valencia;0;3;0;1;Java
cbeneyto;Valencia, Spain;Valencia;1;3;0;0;HTML
JosueBotella;Valencia;Valencia;0;3;0;0;C#
fernandoigual;Valencia - España;Valencia;0;3;0;0;
salvafc;Valencia, Spain;Valencia;0;3;0;0;Ruby
SocialSound;Bizkaia;Bilbao;2;3;4;0;Arduino
guigomez;Bilbao;Bilbao;0;3;0;0;JavaScript
vinito3;bilbao/spain;Bilbao;0;3;0;1;Java
fralmei;Bilbao;Bilbao;0;3;0;0;JavaScript
sperezhoyos;Bilbao (Spain);Bilbao;0;3;0;0;Python
iratxepinedo;Bilbao;Bilbao;0;3;0;0;C
asier-laukoa;Bilbao;Bilbao;0;3;0;1;Java
glapuente;Barakaldo;Bilbao;0;3;0;0;Java
space-invader;Bilbao, Spain;Bilbao;0;3;0;0;
dosdaperez;Barakaldo;Bilbao;0;3;0;0;
bordemof;Bilbao (Spain);Bilbao;16;3;0;17;JavaScript
abetancort;28°08'13N 15°26'16W The Canaries (Canary Islands);Canarias;0;3;0;31;Python
Dedalos;Canary Islands - Tenerife;Canarias;0;3;0;0;
LucasGSC;Canary Islands, Spain;Canarias;1;3;0;0;C
alecabdia;Santa Cruz de Tenerife, Islas Canarias;Canarias;0;3;1;2;Groovy
oranyero;Islas Canarias, España;Canarias;1;3;0;2;C++
IHFOAM;Calle Isabel Torres 15 PCTCAN  Santander 39011 Cantabria (SPAIN);Cantabria;0;3;0;0;Shell
moracabanas;Santander, Cantabria, Spain;Cantabria;0;3;0;1;
zodier;Castellón, Spain;Castellón;3;3;3;6;Haskell
vpoblete;Ciudad Real, Spain;Ciudad Real;0;3;0;0;Ruby
juanluseres;Ciudad Real (Spain);Ciudad Real;0;3;1;1;
Chetox;Ciudad Real;Ciudad Real;5;3;0;1;Python and Java
ultraheroe;Toledo (Spain);Toledo;0;3;0;24;CSS and PHP
oscarsuarezp;Tenerife;Tenerife;0;3;0;0;Python
tollelle;Tenerife, España;Tenerife;0;3;0;0;PHP and HTML
eduhernandezm;Santa Cruz de Tenerife;Tenerife;0;3;0;0;PHP
katiae;Tenerife;Tenerife;0;3;0;2;CSS and HTML
fvargasruiz;La Laguna, Tenerife;Tenerife;0;3;0;1;Java
patrick-hertling;Tenerife;Tenerife;0;3;0;1;PHP and CSS
popi19;Los Cristianos - Tenerife;Tenerife;1;3;0;0;Makefile
Ankso;Montrove - A Coruña - Spain;Coruña;9;3;22;14;C
nbarreira;Coruña;Coruña;3;3;1;2;Python
DaAira;A Coruña;Coruña;1;3;0;0;JavaScript and Java
alvarotarela;Santiago de Compostela - Spain;Coruña;0;3;0;0;JavaScript
calidadesystems;Carballo, A Coruña, Spain;Coruña;1;3;0;0;Python
martapaz;A Coruña;Coruña;0;3;0;0;PHP
Kaylebor;A Coruña, Spain;Coruña;0;3;0;2;Java
maguri;Tarragona;Tarragona;0;3;0;0;Java
xmontana;Tarragona;Tarragona;2;3;8;23;PHP
Santos-m;Tarragona,Catalunya,España,UE.;Tarragona;0;3;0;0;Python
jotaOy;Cuenca;Cuenca;0;3;0;0;PHP
danielcaceresm;Sevilla, Spain;Sevilla;2;3;0;0;C# and Java
carlosfdez91;Utrera, Sevilla;Sevilla;17;3;0;0;Python
viciana;Sevilla;Sevilla;2;3;0;1;HTML
robotrovsky;sevilla;Sevilla;0;3;0;0;C++
reina3596;España / Sevilla;Sevilla;1;3;1;10;PHP
ElAbbassi;Sevilla (Spain);Sevilla;0;3;0;0;C
lamujeresponja;Sevilla, Spain;Sevilla;0;3;0;0;
qarlosalberto;Sevilla, Spain;Sevilla;0;3;0;1;Python
abranxi;Seville;Sevilla;3;3;1;3;Java
isapozuelo;Seville, Spain;Sevilla;0;3;0;0;
jorgecorrea;Seville, Spain;Sevilla;0;3;3;4;Python
fgabriel78;Seville;Sevilla;2;3;1;4;JavaScript
mimopo;Sevilla, Spain;Sevilla;1;3;6;23;JavaScript
p4coperez;Sevilla;Sevilla;7;3;5;9;Gosu and Java
mrebollob;Sevilla;Sevilla;1;3;0;3;JavaScript
8secs;Seville, Spain;Sevilla;0;3;0;0;PHP
fjperezgrau;Seville;Sevilla;0;3;0;0;C++ and C
ignaciogs;Cádiz;Cádiz;15;3;6;47;Java and Racket
lorenzoplanas;Rota, Spain;Cádiz;20;3;23;493;Ruby
CristianLuis;Algeciras, Spain;Cádiz;0;3;0;0;
paullop;Córdoba;Córdoba;1;3;0;3;HTML and CSS
shokimc;Córdoba, España;Córdoba;2;3;0;0;PHP
mgonzalez10;Córdoba (Spain);Córdoba;1;3;0;17;JavaScript
fsgpino;Córdoba, Spain;Córdoba;2;3;0;0;C++ and Makefile
plopez-famaf;Cordoba;Córdoba;0;3;0;6;Python
aartiles;Córdoba, Spain;Córdoba;4;3;1;5;
rjgarciadelpino;Córdoba;Córdoba;8;3;1;35;Ruby
juanalfonsopr;Córdoba, Spain;Córdoba;0;3;0;0;Python
xabiamu;Donostia-San Sebastian;Donostia;1;3;0;25;Java
Legrandk;Donostia;Donostia;3;3;0;2;JavaScript
hirikilabs;Donostia / San Sebastián;Donostia;0;3;0;1;
bgamecho;Donostia-San Sebastián;Donostia;1;3;1;2;Arduino
borjalanseros;Donostia-San Sebastian;Donostia;0;3;0;0;
lkabongoVC;Donostia-San Sebastian;Donostia;0;3;2;8;Python
fortxun;Basque country;Euskadi;0;3;0;4;Ruby and CSS
xose;Galicia, Spain;Galicia;7;3;43;16;Java
christianponte;Galicia, Spain;Galicia;1;3;0;0;
jorgeSV;Lugo, Galicia, Spain;Galicia;2;3;3;37;Java
jakinho;Galicia;Galicia;1;3;0;2;Java
toniferr;Galicia;Galicia;0;3;0;0;
marccamacho;Girona;Gerona;0;3;0;1;
YerayAlonso;Girona;Gerona;2;3;1;5;Java
miguelangelcasanova;Salamanca (Spain);Salamanca;1;3;0;7;PHP
jynus;Logroño, Spain;Rioja;3;3;18;2;Perl
chiva;Logroño, Spain;Rioja;17;3;23;56;C
peru986;Vigo;Pontevedra;1;3;0;0;Java
braisdesousa;Vigo;Pontevedra;2;3;0;7;
Ciges;36210 Vigo (Spain);Pontevedra;7;3;11;8;JavaScript
rcalcaraz;Ourense, Spain;Orense;3;3;0;0;HTML and JavaScript
dagss2014;Ourense;Orense;0;3;0;0;Java and CSS
raiabril;Granada (España);Granada;0;3;0;0;Prolog
bukosabino;Granada;Granada;1;3;0;8;
kamuisaeba;Granada;Granada;4;3;1;2;JavaScript
ajncespedes;Granada;Granada;1;3;0;0;
jpm88;Granada;Granada;0;3;0;1;CSS
javituin94;Granada;Granada;0;3;0;0;Java
jmtirado;Málaga, Spain;Málaga;6;3;0;33;Java
TrustedCryptos;Alhaurin El Grande - Malaga - Spain;Málaga;0;3;0;0;C++
jmhidgar;Málaga (Spain);Málaga;0;3;0;0;JavaScript
jorgefuertes;Málaga/Spain;Málaga;9;3;10;12;Ruby
Dinasty0;Málaga;Málaga;0;3;0;6;
yaiza-bailen;Málaga (Spain);Málaga;3;3;5;0;JavaScript and Python
menismu;Malaga, Spain;Málaga;0;3;0;0;JavaScript
walkwizus;Malaga;Málaga;0;3;2;1;Puppet
jpescalona;Malaga;Málaga;0;3;2;2;Python
061914677x;Malaga;Málaga;0;3;0;0;Java
huelva3d;huelva;Huelva;0;3;0;0;OpenSCAD and Shell
maikel112233;huesca;Huesca;0;3;0;0;JavaScript
isaiasanchez;Huesca - Spain;Huesca;0;3;0;0;
Cgm00054;Linares;Jaén;0;3;0;0;Java
jesusjaen;Jaén, Spain;Jaén;2;3;0;0;Puppet and Shell
rcanop;Ronda (Málaga) / Jaén - España;Jaén;0;3;0;0;JavaScript
Kirbo92;Jaén;Jaén;2;3;5;6;CSS
fjcarazo;Jaén;Jaén;0;3;0;0;CSS
lemos-beta;Las Palmas de Gran Canaria;Las Palmas;0;3;0;1;JavaScript
oropesa;Las Palmas de Gran Canaria;Las Palmas;2;3;0;0;JavaScript
paperrain;Las Palmas de GC;Las Palmas;0;3;0;0;
J2RGEZ;Gran Canaria, Spain;Las Palmas;2;3;0;0;Java and Rust
MiguelGL;Murcia, Spain;Murcia;4;3;0;130;Java
carlosjgp;Murcia;Murcia;3;3;0;6;Java
Arkadis;Cartagena;Murcia;0;3;0;24;PHP
DionisioFG;Murcia;Murcia;0;3;0;0;PHP
SergioTrujillo;Gran Canaria;Las Palmas;0;3;0;0;
davidds64;Las Palmas de Gran Canaria Canary Islands, Spain;Las Palmas;0;3;0;0;Java
casares;León, España;León;1;3;0;0;Java
coopeu;Barcelona CATALONIA;Barcelona;0;3;0;0;Ruby
AlberTajuelo;Madrid;Madrid;2;3;0;3;
coteloalvaro;Madrid;Madrid;0;3;0;0;Ruby
gil13;Madrid;Madrid;0;3;0;1;JavaScript
albertpuig;Madrid, SPAIN;Madrid;0;3;0;2;Python
ecejjar;Madrid, Spain;Madrid;0;3;0;0;Python
sergioescudero;Madrid, Spain;Madrid;0;3;1;6;Java
ODMM;Madrid, Spain;Madrid;2;3;2;0;Shell
elbecita;Madrid;Madrid;0;3;1;2;Perl and Makefile
fbejarano;Madrid;Madrid;0;3;0;0;
ralequi;Madrid, Spain;Madrid;3;3;0;1;Shell
AlbertoGarciaFdez;Madrid;Madrid;3;3;0;10;Puppet
apradillap;Madrid;Madrid;3;3;3;92;Ruby
jacintocorral;Madrid;Madrid;0;3;0;10;JavaScript and CSS
CarlosLopezES;Madrid, Spain;Madrid;1;3;0;0;Java
panchoh;Madrid;Madrid;2;3;0;18;C
yaguar;Fuenlabrada, Madrid;Madrid;0;3;0;0;Lua
mannekenico;Madrid, Spain;Madrid;0;3;0;0;
AnderGoig;Madrid;Madrid;0;3;0;4;
asancheza;San Francisco / Madrid;Madrid;0;3;3;3;PHP
jm2g;Madrid;Madrid;0;3;0;1;JavaScript
parroyo;Madrid, Spain;Madrid;1;3;2;7;Shell
diego314;Madrid, Spain;Madrid;0;3;0;0;HTML
CCM1;MADRID;Madrid;0;3;0;0;HTML and CSS
marisadetoro;Madrid;Madrid;0;3;0;0;
albdonovan;Madrid, Spain;Madrid;0;3;0;0;Python and R
gadLinux;Madrid;Madrid;1;3;1;4;Python
zheileman;London / Madrid;Madrid;2;3;18;18;Ruby
scenkov;Madrid;Madrid;3;3;6;2;C++
durbon;madrid;Madrid;23;3;5;176;Java
tonipleite;Madrid, Spain;Madrid;0;3;0;3;R
makotogim;Madrid / Spain;Madrid;0;3;0;1;JavaScript
gonditeniz;Madrid;Madrid;0;3;0;6;Python
controesempio;Madrid;Madrid;10;3;5;18;Python
jdgg1983;Madrid - Spain;Madrid;1;3;0;0;JavaScript and CSS
jlopezcur;Madrid;Madrid;1;3;21;3;PHP
Vladimir-Gutierrez;Madrid / Spain;Madrid;0;3;1;1;R
jogampo;Madrid;Madrid;0;3;0;6;Java and Shell
unairoldan;Madrid, Spain;Madrid;0;3;0;0;
migueljimeno96;Madrid, Spain;Madrid;3;3;12;1;Python
javiboo;Madrid;Madrid;0;3;0;1;HTML
luxorules;Madrid, Spain;Madrid;10;3;0;3;Objective-C and Ruby
picajoso;Madrid;Madrid;0;3;1;24;
InfoHome;Madrid;Madrid;0;3;1;6;JavaScript
NSCabezon;Madrid;Madrid;10;3;4;758;Objective-C
TiagoDeus;Madrid, Spain;Madrid;0;3;0;0;HTML and JavaScript
fcancillo;Madrid, Spain;Madrid;0;3;0;0;C++
pladaria;Madrid, Spain;Madrid;2;3;0;6;JavaScript
daniel-solana;Madrid;Madrid;0;3;0;1;
jcbellido;Madrid;Madrid;2;3;0;0;C++
fabrante;Madrid;Madrid;0;3;0;0;PHP
ElAutoestopista;Madrid, Spain;Madrid;2;3;0;0;ApacheConf
traider0;Madrid;Madrid;0;3;0;0;
scenting;Madrid;Madrid;2;3;0;2;CSS
srPadron;Madrid - Spain;Madrid;0;3;0;0;Java
nachopas;Madrid;Madrid;0;3;0;1;TeX
Nikokrock;Madrid;Madrid;5;3;0;1;Makefile
KanedaShotaro;Madrid,Spain;Madrid;5;3;0;2;PHP
diglesia;Escuela Técnica Superior de Ingenieros Informáticos, Campus de Montegancedo s/n, 28660 Madrid;Madrid;0;3;1;0;
JoseCF;Madrid (Spain);Madrid;0;3;0;0;R
tubalmartin;Madrid, SPAIN;Madrid;19;3;952;198;JavaScript
victorpimentel;Madrid, Spain;Madrid;66;3;486;52;Objective-C
AzagraMac;Spain, Madrid;Madrid;5;3;5;4;Shell
aureliepols;Madrid, Spain;Madrid;0;3;0;3;R
buzkall;Madrid, Spain;Madrid;0;3;0;3;ApacheConf
MadHosoi;Madrid;Madrid;1;3;2;10;C#
miguelortegarodriguez;Madrid;Madrid;1;3;0;1;Java
IGZjonasdacruz;Madrid, Spain;Madrid;9;3;0;30;JavaScript
vsaguero;Madrid, Spain;Madrid;0;3;0;1;JavaScript
iocariz;Madrid;Madrid;0;3;0;0;R
jduranmaster;MADRID (Spain);Madrid;1;3;0;0;C
calas;Madrid, Spain;Madrid;17;3;114;85;Ruby
opinador69;Madrid, España;Madrid;0;3;0;0;R
pconcepcion;Madrid;Madrid;5;3;3;67;PHP
MPelaezE;Madrid - Spain;Madrid;0;3;0;2;JavaScript
jllucas;Madrid;Madrid;1;3;0;5;Shell
gensin;Madrid, Spain;Madrid;9;3;3;3;R and Java
dcmorell;Madrid;Madrid;0;3;0;0;Scala
oscigle;Madrid, Spain;Madrid;0;3;0;0;
jmoratilla;Madrid;Madrid;9;3;1;5;Ruby
Javimac;Madrid;Madrid;0;3;1;1;CSS
agmanterola;Madrid, Spain;Madrid;0;3;0;0;R
j4n0;Madrid, Spain;Madrid;27;3;119;273;Objective-C
JorgeQuereda;Madrid;Madrid;0;3;0;0;
Wolfchamane;Madrid, Spain;Madrid;0;3;0;0;JavaScript and CSS
mmacia;Madrid, Spain;Madrid;37;3;42;167;PHP
aluismoya;Madrid;Madrid;0;3;0;0;
CristinaGutierrez;Madrid;Madrid;0;3;0;0;
FBlasco;Madrid (Spain);Madrid;1;3;0;0;R
ohermosa;Madrid, Spain;Madrid;0;3;0;0;Python
dom-madrid;Madrid;Madrid;0;3;0;0;
fjdearcos;Madrid;Madrid;0;3;0;0;
bsanser;Madrid;Madrid;1;3;0;1;Ruby
xiaofire;Madrid;Madrid;0;3;0;1;JavaScript
ruizfrontend;Madrid;Madrid;6;3;3;38;JavaScript
guribundis;madrid;Madrid;0;3;0;0;
ebenito;Madrid, Spain;Madrid;0;3;0;0;C#
ivanvcouso;Madrid, Spain;Madrid;0;3;0;1;Python
AlejandroCabrera;Madrid, Spain;Madrid;0;3;0;1;
alejalsan;Madrid;Madrid;0;3;0;0;Java
ahll;Madrid;Madrid;1;3;0;6;
klassdata;Madrid;Madrid;1;3;2;0;PHP and JavaScript
adristoteles;Madrid;Madrid;1;3;0;0;CSS
dvdrodriguez;Madrid, Spain;Madrid;0;3;0;0;Perl
julianrojos;Madrid;Madrid;0;3;0;0;HTML
descatec;Madrid;Madrid;0;3;0;0;
juarele;madrid;Madrid;1;3;0;5;Python
alnavart;Madrid (Spain);Madrid;0;3;0;5;Groovy
jmsanzg;Madrid, Spain;Madrid;8;3;23;154;Java
albertuslm;Madrid;Madrid;6;3;3;4;Python
mseisdedos;Madrid, Spain;Madrid;1;3;0;0;
toromanso;Madrid, Spain;Madrid;0;3;0;0;
JoaquinGL;Madrid;Madrid;1;3;1;0;Objective-C
idafereyes;Madrid;Madrid;1;3;0;0;Java
alvaroaraoz;Madrid, ES;Madrid;0;3;10;100;CSS
ArturoMarzo;Madrid, Spain;Madrid;0;3;0;1;Objective-C and Ruby
fjarroyo;Madrid, Spain;Madrid;1;3;0;0;Java
homerfantasy;Madrid;Madrid;0;3;0;0;HTML
kamte;Madrid;Madrid;8;3;2;1;
ajerez;Madrid, Spain;Madrid;39;3;368;1.5k;JavaScript
luguina;Madrid, Spain;Madrid;1;3;0;5;JavaScript
IGZalbertoiglesias;Madrid;Madrid;0;3;0;1;Cucumber and JavaScript
phmarlat;Madrid;Madrid;0;3;0;0;
tribalyte;Madrid, Spain;Madrid;0;3;0;0;
franklinandrade;Madrid, Spain;Madrid;0;3;0;0;CSS
Blitzkek;Madrid;Madrid;1;3;0;0;C
versvs;Madrid / Málaga;Madrid;7;3;12;15;JavaScript
aeoris;Madrid, Spain;Madrid;1;3;2;9;PHP
entantoencuanto;Madrid, Spain;Madrid;7;3;2;3;Ruby and JavaScript
orozkoinsider;Madrid;Madrid;7;3;6;19;JavaScript
migval;Madrid - Spain;Madrid;0;3;0;4;VimL
gdm-bloombees;Madrid;Madrid;0;3;0;0;
superbeast-dev;Madrid;Madrid;0;3;0;9;Swift
sergiolr100;Spain;España;0;3;0;0;R
Afey;Guadalajara, Spain, Europe;España;1;3;10;15;Python
vanmorden;Valdemorillo, Spain;España;0;3;0;0;R
jrvilda;Spain;España;0;3;0;1;JavaScript and RobotFramework
juanzapatac;Colombia - España;España;0;3;0;0;
philsmy;Spain;España;1;3;42;61;Ruby
skarcha;Lucena del Puerto, Spain;España;15;3;27;63;JavaScript
johnxliu;Spain;España;0;3;0;0;Python
trezeestudio;España;España;1;3;4;25;JavaScript
Tuerkas;Terrassa, Spain;España;0;3;0;0;Shell
makinita;Spain;España;0;3;0;0;Ruby
EduOrtega;España;España;1;3;0;134;JavaScript
pacotole;La Mancha (Spain);España;3;3;1;147;Python
OscarBNO;Spain;España;0;3;0;1;JavaScript
rtomasc;Spain;España;0;3;0;0;
vmgarcia1979;Spain;España;0;3;0;0;JavaScript
terolle;Gandia   -  Valencia---   España;España;0;3;0;0;Java
xjose93;Spain;España;1;3;2;7;C#
silCalatrava;Spain;España;0;3;0;0;
Aalosim;Leon, Spain;España;0;3;0;0;
LBA93;Spain;España;0;3;0;0;
tonachog;Spain;España;0;3;0;0;Makefile
lopezsanchez;Spain;España;0;3;0;0;R
Antonio5711;Spain;España;0;3;0;0;
ismadeandres;Spain;España;0;3;0;1;Go
Luciacarrillo;Spain;España;0;3;0;0;
laurita483;España;España;0;3;0;0;
juanmiguelRuaDev;Spain;España;1;3;3;4;Java
carlosgeldo;Spain and Germany;España;0;3;0;0;HTML
jasonjimnz;España;España;1;3;0;7;JavaScript
manelromero89;Spain;España;0;3;0;0;R
truhan81;Spain;España;0;3;0;0;
HopperWho;Spain;España;3;3;0;1;
Danysolism;España;España;0;3;0;0;JavaScript
alxgarcia;Barcelona, Spain;España;3;3;0;0;Scala
SicraStudio;Massamagrell, Spain;España;0;3;0;0;Java
mariellaleles;Madrid, España;España;0;3;0;0;R
dquesadaarroyo;España;España;0;3;0;0;Java
inbra;Canary Islands, Spain;España;0;3;0;0;R
Prieto2;Rocafort, Valencia, Spain.;España;0;3;0;0;Ruby
elvillano;España;España;2;3;0;3;Ruby
luison;Spain;España;3;3;4;294;Python
RaulCE22;Spain;España;0;3;0;0;JavaScript
dgarana;Spain;España;2;3;0;2;HTML
pacha;Spain;España;0;3;0;37;Makefile
javiernavarrofernandez;Spain;España;0;3;0;1;Python
alexbogus;Spain;España;0;3;0;6;PowerShell
fe-lix-;Barcelona, Spain;España;3;3;26;30;JavaScript
Truthkey;Ibiza, Spain;España;2;3;1;2;C++
DrZell;Spain;España;0;3;0;1;C#
juanxo;Spain;España;11;3;6;281;Ruby
ehuedo;España;España;0;3;0;0;Shell
xabertum;Puertollano, Spain;España;0;3;0;1;Java
DamDC;Derio, Spain;España;0;3;0;0;C#
lsoriamo;España;España;0;3;0;0;Java
kikearake;spain;España;0;3;0;1;R
jvalhondo;Spain;España;0;3;0;7;Java
derosa;Spain;España;11;3;91;65;C#
atallo;Spain;España;0;3;6;27;Python
CitizenGlez;Madrid, Spain;España;2;3;0;2;
modesto;Spain;España;1;3;6;16;C#
kurrukukuxi;Spain;España;0;3;0;0;Java
rxuriguera;Spain;España;1;3;9;30;Python
andresviedma;Spain;España;2;3;1;1;Java
jssgarcia;Spain;España;0;3;0;4;Shell
HarryElSuzio;España;España;0;3;0;2;Python
Skymaker;Parla (Spain);España;8;3;0;1;Objective-C
lfrr;Spain;España;0;3;0;3;R
TheSamux;Spain;España;0;3;0;0;C++
gerardrubio;Sant Cugat del Vallès, Spain;España;0;3;0;35;PHP
xXTheBetXx;Spain;España;0;3;0;0;
Cyntekes;Spain;España;0;3;0;0;
RobDonovan;Spain;España;0;3;0;1;
eldiaca;España;España;0;3;0;0;R
vbermudez;Spain;España;0;3;0;1;JavaScript
magabriel;Spain;España;2;3;22;17;PHP
plotino;España;España;0;3;0;0;
cadox8;Spain;España;0;3;0;0;Java
Bhuvangsr;CASTELLON, SPAIN;España;2;3;0;0;Java
NadirRoGue;Spain;España;1;3;0;0;Java
jdaniells;Spain;España;1;3;1;1;Makefile
mmanana;España;España;0;3;0;0;Makefile
mstroiu;Spain;España;0;3;0;11;JavaScript
cuaqea;Spain;España;2;3;3;21;Scala and Java
infdsc02;España;España;1;3;1;0;C++
AndresGomez1977;Spain;España;0;3;2;4;HTML
marcsances;Spain;España;0;3;0;1;C#
vAlmaraz;Spain;España;0;3;0;4;Java
allmy;Spain;España;0;3;1;1;Python
Episodio1;Spain;España;0;3;0;0;C#
schasiepen;Spain;España;0;3;0;0;R
Pamies;Spain;España;2;3;0;0;JavaScript and CSS
echoes27;Spain;España;0;3;0;0;HTML
xabiben;Spain;España;0;3;0;0;R
jparera;Barcelona, Spain;España;1;3;0;2;JavaScript
toram;Spain;España;0;3;0;0;JavaScript
jorgermp;Spain;España;1;3;0;2;Shell and Java
stevemcleod;Spain;España;1;3;0;3;Shell
ASacanell;Spain;España;4;3;0;0;PHP
menusal;España;España;1;3;10;3;CSS
fpablos1;Madrid, Spain;España;1;3;0;4;R
kaneproject;Spain;España;1;3;0;1;Shell
Naroh091;Spain;España;6;3;25;246;Java
MatthiasHinz;Castellon de la Plana, Spain;España;6;3;2;0;Shell
jgdaoa;Spain;España;0;3;0;0;
asystat;Spain;España;6;3;281;33;Java
apasamar;España;España;0;3;0;1;Python
mmories;Spain;España;0;3;0;0;
flype;spain!;España;55;3;90;471;Ruby
isabelruiz;Spain;España;0;3;0;0;Python
shoden;Spain;España;0;3;12;34;Shell
tcp-sensei;San Sebastian, Spain;España;1;3;3;1;PHP
sgala;Lavapiés, Madrid, Spain;España;4;3;20;17;Python
luzemail;Spain;España;4;3;0;5;Shell
Angelosz;España;España;1;3;0;2;C#
fanog;Madrid, Spain;España;1;3;0;0;HTML and CSS
ganchix;Spain;España;0;3;0;1;Java
juanjoarranz;Spain;España;0;3;0;0;JavaScript and CSS
sachone;Spain;España;6;3;0;0;Java
samuelhl;España;España;6;3;0;6;Java
ioniacob;Spain;España;4;3;1;82;JavaScript
fcanocapdepon;España;España;0;3;0;1;
AdrianVazquez;España;España;1;3;0;0;Shell
pgaldamez;Spain;España;0;3;0;0;
jhcasado;Spain;España;0;3;1;3;C++
nebulam87;Spain;España;1;3;1;0;Python
rebelde-;Spain;España;1;3;1;0;Makefile
squarerobin;Spain;España;0;3;2;8;JavaScript
jmortega;Spain;España;0;3;12;11;Java
Coffelius;Spain;España;5;3;5;51;C
libercv;Spain;España;1;3;1;11;HTML
vhernandez;Spain;España;1;3;15;3;Python
NoemiMS;Spain;España;5;3;0;0;HTML
bueckl;España;España;0;3;0;5;PHP
ivanchuk;España;España;4;3;0;64;JavaScript and CSS
eargollo;Barcelona, Spain;España;2;3;8;10;Ruby
HecGonOra;Spain;España;0;3;0;0;
Zazo032;Spain;España;0;3;0;5;ApacheConf
rasenjop;Spain;España;1;3;0;0;
MartiONE;Vila-Real (Spain);España;0;3;0;1;JavaScript
makeable;Spain;España;20;3;991;3;JavaScript and Makefile
zagrros;Spain;España;0;3;0;0;CSS
errecepe;spain;España;1;3;0;1;JavaScript and CSS
turric4n;Spain;España;1;3;0;23;Python
Brekou;Spain;España;0;3;0;1;
AlexLarra;Sopelana, Spain;España;2;3;2;85;Ruby
franferri;Spain;España;1;3;1;0;Java
jorcasso;Spain;España;1;3;0;0;Java
romanporras;Spain;España;0;3;0;0;Visual Basic
CrisPerez;España;España;1;3;0;0;CSS and Java
JordiMM;Spain;España;0;3;0;0;
theNestruo;Spain;España;2;3;8;2;Assembly
jmanuelmarquez;Spain;España;1;3;0;0;Objective-C
tofol;España;España;0;3;3;3;PHP
Serfabiano;Spain;España;1;3;0;10;CSS and JavaScript
opotonil;Spain;España;0;3;0;3;
krizio;Spain;España;1;3;0;0;
damoresa;Spain;España;1;3;0;1;Java
hhlp;spain;España;0;3;0;0;
mifama;Spain;España;0;3;0;0;
Almeritek;Almeria;Almería;0;2;0;1;Perl
jojacafe;Inca, Mallorca, Islas Baleares, España;Baleares;1;2;0;0;Java
nocovi;Palma de Mallorca;Baleares;1;2;0;5;Groff
abenit;Mallorca, Spain;Baleares;0;2;0;0;HTML
asle85;Barcelona;Barcelona;0;2;0;0;
NarcisDavins;Barcelona;Barcelona;8;2;0;5;PHP and Puppet
Ccrowell7;Barcelona;Barcelona;0;2;0;0;
armandogmendoza;Barcelona;Barcelona;1;2;0;0;C#
Maikelblogs;Barcelona (Spain);Barcelona;0;2;0;0;JavaScript and CSS
rutadaki;Sanlúcar de Barrameda;Cádiz;0;2;0;0;Java
franquciapubli;Cadiz;Cádiz;0;2;1;1;
Guiber00;Jerez de la Frontera;Cádiz;0;2;0;0;Java
DanielLucia;Cádiz;Cádiz;0;2;0;0;
DanijoeyPK;cadiz (España);Cádiz;1;2;0;0;Java
yosvelquintero;Barcelona, Spain;Barcelona;2;2;1;3;JavaScript
luis-esteve;Barcelona;Barcelona;1;2;0;2;Arduino
rogermaza;Barcelona;Barcelona;0;2;0;0;
sounakdey;Barcelona, Spain;Barcelona;0;2;0;0;Matlab and HTML
tomcask;Barcelona;Barcelona;12;2;3;21;JavaScript
