login; location; followers; contributions; stars; contributionsStreak; contributionsCurrentStreak
quickapps;Pamplona, Navarra - Spain;15;216;123;8;0
aagea;Madrid, Spain;6;216;2;5;0
vibaiher;Valencia, Spain;6;215;3;4;2
albertopq;Barcelona;10;215;118;6;0
flozano;Valencia, Spain;7;215;10;9;0
tcard;Madrid, Spain;11;215;45;3;0
jesuscc1993;Valencia, Spain;0;215;0;5;0
francho;Zaragoza;34;214;43;5;0
PatrickHeneise;Barcelona, Spain;34;214;207;5;0
andresgutgon;Barcelona;8;214;25;4;0
glimmerphoenix;Madrid;2;214;10;6;0
monday8am;Madrid;11;213;31;6;0
lmorillas;Zaragoza, Spain;6;212;6;31;31
albertoblaz;Madrid, Spain;13;212;9;6;0
deantares;Granada;17;211;10;5;0
cfenollosa;Barcelona, Spain;37;211;422;3;0
SergioCC14;Madrid, Spain;10;209;1;7;0
llambeau;Barcelona, ES;11;209;81;7;0
areina;barcelona;23;209;171;3;0
yuraksisa;Barcelona, Spain;1;209;41;4;0
sgomez;Córdoba, Spain;21;208;15;8;0
markholland;Valencia, Spain;9;208;5;6;0
AyoPrez;Las Palmas;1;207;0;5;0
nucliweb;Girona, Spain;49;207;15;5;0
jlsalvador;Sevilla. España (Spain).;3;207;2;6;0
santigimeno;Madrid, Spain;4;207;28;5;0
dpino;Vigo;14;206;37;5;0
Suui;Las Palmas de Gran Canaria;5;205;1;9;0
ulisescontreras;Barcelona, Spain;9;205;3;5;0
adrianortuzar;Barcelona;12;204;3;5;0
josacar;Valencia;16;204;13;7;0
carlosperello;Valencia;7;204;5;5;0
franramirez688;Madrid;4;204;3;5;0
jmescuderojustel;Vitoria-Gasteiz;9;203;1;6;0
slavepens;Santander;0;203;10;4;0
fmsanjuan;Sevilla, Spain;1;202;0;6;0
gponsu;Valencia / Spain;3;201;0;9;0
nando;Madrid, Spain;39;201;59;6;0
juanber84;madrid;8;201;27;3;0
jesusba;Dos Hermanas, Sevilla;18;201;0;7;2
pire;Barcelona, Spain;3;201;4;5;0
piradoiv;Tenerife, Spain;14;200;7;4;0
mediafinger;Barcelona;16;200;14;12;0
palichis;Cuenca - Ecuador;1;200;6;4;0
L4D15;Jaén;8;200;3;7;0
xmontero;Barcelona;2;200;1;10;0
danibuiza;frankfurt / oviedo;1;200;1;4;0
alrik11es;Madrid, Spain;11;199;23;3;0
PedroMorgado;Madrid;9;199;0;7;0
facundofarias;Barcelona, Catalunya;28;198;16;4;0
felHR85;Madrid, Spain;9;197;12;10;4
acanas;Granada, Spain;15;197;9;14;0
javiergalloj;Los Palacios y Vfca (Sevilla);9;197;0;5;0
urodoz;Barcelona;3;197;7;17;0
bigardone;Asturias, Spain;10;197;35;6;0
ivanrod;Madrid;19;196;0;12;0
gchaincl;Barcelona;14;196;159;4;0
ezorita;Barcelona;4;195;5;5;0
javifr;Barcelona;4;195;0;4;0
rcoedo;A Coruña;4;195;2;6;0
tunelko;Asturias;8;194;25;7;0
luisrovirosa;Huercal-Overa, Almería, Spain;18;194;7;4;0
migueladan;Tenerife, Spain;14;194;6;5;0
pilarargudo;Valencia;4;194;0;5;0
rewritten;Barcelona;18;194;28;3;0
josifovics;Barcelona, Spain;4;193;0;5;0
marcin-wosinek;Las Palmas de GC, Spain;6;193;10;42;42
jorgeyp;Asturies;3;193;3;5;0
ManelBrull;Spain, Valencia;1;192;0;5;0
ccamposfuentes;Granada;4;192;0;9;0
daormar;Valencia (Spain);0;192;4;8;0
bluezio;Cádiz, Spain;13;191;140;3;0
joanromano;Barcelona;25;190;1;5;0
asanzdiego;Madrid;19;190;48;4;0
avances123;Madrid;7;190;26;4;0
nosolopau;Barcelona;6;190;10;6;0
victor1995mv;Córdoba, Spain;11;189;0;4;0
elboletaire;Barcelona, Spain;15;189;49;5;0
DavidGSola;Granada, Spain;2;189;0;8;0
luispedraza;Madrid;4;189;6;10;0
johnnycakes79;Madrid, Spain;3;188;4;4;0
mandrewcito;A coruña;1;188;0;6;3
Pablo-Rodriguez;Vigo, Galiza;0;188;0;4;2
VGonPa;Leganés (Madrid);7;188;3;9;0
hirunatan;Madrid, Spain;17;188;20;6;0
miguelibero;Barcelona, Spain;9;188;23;6;0
enricostano;Barcelona, Spain;7;188;6;8;0
Totemika;Málaga;23;187;2;12;0
germanramos;Madrid, Spain;1;187;1;5;0
pedroj;Sevilla, Spain;17;187;13;6;0
cladera;Barcelona;3;186;39;4;0
rldona;Madrid, Spain;2;186;5;8;0
xserra;Barcelona;24;186;0;8;0
luismesas;Madrid, Spain;6;185;40;5;0
avara1986;Madrid;6;185;4;7;3
jbgutierrez;A Coruña, Galicia, España;8;185;65;51;0
estelapedrero;Madrid;13;184;0;12;0
franlu;Granada, Spain;11;184;1;8;0
Samu92;Granada;4;184;1;8;0
amuino;Madrid, Spain;21;184;11;5;0
PatriRor;Asturias - Spain;5;183;0;5;0
artivis;Barcelona, Spain;5;183;0;3;0
javiercr;Madrid;19;183;23;3;0
socram8888;Valencia, Spain;15;182;9;6;0
darkbox;Spain/Córdoba;1;182;31;10;0
gui11aume;Barcelona (Spain);8;182;39;6;0
renatolrr;Granada;13;182;7;6;6
jonabasque;Vitoria-Gasteiz (Basque Country);10;182;3;8;0
Gawyn;Barcelona;12;182;36;3;0
pwntester;Madrid;27;181;55;4;0
ervitis;Madrid;2;181;2;7;0
inigomedina;Madrid, Spain;10;181;2;3;0
jeroensangers;Lleida, Spain;0;180;0;5;0
jlbellido;Sevilla;14;180;1;5;0
pablodecm;Santander;1;180;0;5;0
David-Estevez;Madrid, Spain;14;180;18;8;0
felixcarmona;Barcelona (Spain);18;180;11;6;0
joseaortegatoro;Málaga, Spain;11;180;5;11;0
vroman;Ciudad Real;5;180;0;2;0
jameswilson;Cuenca, Ecuador;4;180;12;3;0
desarrolla2;Madrid, Spain;33;180;152;6;0
armandorvila;Madrid, Spain;2;179;0;9;0
dixso;Barcelona;13;179;298;5;0
plnegre;Palma de Mallorca (Spain);3;179;0;4;0
jonanp;Bilbao, Spain;14;179;24;14;0
castarco;Cubelles, Barcelona, Spain;13;178;9;4;0
petrklus;Barcelona, Spain;3;178;4;10;0
chemaar;Madrid, Spain;4;177;6;6;0
aitoroses;Pamplona, Spain;3;177;11;8;0
pixel-perfect-boy;Barcelona;2;177;0;4;0
carlosvillu;Barcelona;48;177;78;6;0
robdayz;Barcelona;5;176;1;5;0
jgrivolla;Barcelona;4;176;1;4;0
aitoraloa;Bilbao;1;176;0;5;0
agonbar;Ourense, Spain;1;176;0;5;0
jeslopcru;madrid;4;175;6;11;0
drzippie;Sevilla, Spain;5;175;8;4;0
jhderojasUVa;Valladolid;1;175;0;9;0
aplatanado;Tenerife, Spain;32;174;34;11;0
acroca;Barcelona;27;174;22;5;2
jeslg;Madrid, Spain;5;174;1;7;0
aercolino;Barcelona;4;174;98;10;2
danigosa;Barcelona;10;174;15;5;0
ruduran;Zaragoza, Spain;3;174;0;5;0
neverbot;Madrid;2;174;0;8;2
carlosga;Vigo, Spain;4;174;0;11;11
Pakillo;Sevilla, Spain;39;174;62;4;0
ndrs92;Ourense;14;173;0;11;0
vitalv;Madrid;2;173;2;13;0
atd;Madrid;65;173;143;4;0
unaguil;Bilbao;16;173;9;5;0
apalancat;Barcelona;20;172;99;3;0
vicnala;Valencia;10;172;5;8;0
adnam;Barcelona, Spain;11;172;33;4;0
nhpatt;Madrid;23;171;32;11;0
juanfranrv;Granada (Spain);4;170;1;6;0
rgo;La Rioja - Spain;53;170;87;3;0
mikesimons;Barcelona, Spain;4;170;26;5;0
skgsergio;Alcorcón, Madrid, Spain;15;170;13;4;0
griera;Barcelona, Catalunya;5;170;1;6;0
mariomac;Barcelona;2;169;5;6;0
rogergros;Barcelona;4;169;0;7;3
carlosabalde;A Coruña, Spain;3;169;24;5;0
carlosfdez91;Utrera, Sevilla;17;169;0;11;0
iderioja;Logroño (España);9;169;10;5;0
Drimmark;Madrid;9;168;0;6;0
rfguri;Barcelona, Catalunya;11;168;23;4;0
ordas;Oviedo;0;167;0;4;0
lingo;Granada, Spain.  Previously in Brighton, UK, Bilbao, Euskadi / España, Chiapas, México and New Zealand;16;167;72;4;0
etorras;Madrid, Spain;6;167;2;5;0
aacuevas;Valencia, Spain;0;166;0;5;0
fillito;Madrid , Spain;39;166;73;3;0
millenc;Pamplona, Spain;0;166;1;7;2
smorcuend;Madrid;11;166;17;4;0
jamming;Madrid, Spain;5;166;15;4;0
danielfdzperez;Madrid;17;166;1;5;0
mgidney;Jerez;0;166;1;6;0
Josebaseba;Bilbao;20;165;12;10;0
philn;Barcelona;15;165;24;5;0
daniegarcia254;Zaragoza, Spain;2;165;0;6;0
awilliams;Madrid;16;164;307;7;0
analca3;Granada, Spain;11;164;3;5;0
m1ndgap;Valencia, Spain;0;164;0;26;0
alvarocarrera;Madrid;3;163;0;5;0
pmarinr;Granada, Spain;10;163;12;4;0
jordic;Barcelona;16;162;45;10;0
rolfbjarne;Madrid, Spain;22;162;35;4;0
arall;Tarragona, Spain;16;162;12;4;0
argaen;Tarragona, Spain;3;162;2;4;0
weapp;Barcelona, Spain;20;161;4;4;0
ajgarlag;Madrid, ES;2;161;30;4;0
iknite;Madrid, Spain;8;161;10;5;0
pablovargan;Elda, Alicante, Spain;7;161;2;5;0
amorenoc;Taipei, Barcelona;19;161;17;7;0
scruti;Valencia, Spain;6;160;0;6;0
kmruiz;Barcelona;6;160;3;4;0
fpriyatna;Madrid, Spain;7;160;9;5;0
josornoc;Barcelona, Catalunya;2;160;0;12;0
ecoal95;Salamanca, Spain;16;160;17;3;0
pau-minoves;Barcelona;15;159;2;7;0
karliky;Bilbao;46;159;34;5;0
isorna;Madrid, Spain;8;159;4;6;0
lantoli;Madrid, Spain;9;159;9;4;0
JCristobal;Granada;2;159;1;12;0
OscardR;Castellón de la Plana;4;158;0;4;0
salveta;Valencia - Spain;4;158;0;6;0
mmasriera;Barcelona, Spain;9;157;1;4;0
mumas;Barcelona;1;157;0;4;0
kevinansfield;Valencia, Spain;10;157;6;5;0
capynet;Spain - Granada;8;157;11;4;0
ruarrimactire;Alicante - Spain;1;157;0;6;0
hopsor;Jerez de la Frontera, Cádiz, ES;4;157;4;8;0
davidllanos22;Barcelona, Spain;2;157;0;9;2
mtbtiago;Menorca and Barcelona;9;156;0;7;0
juanrgar;Madrid;4;156;10;5;0
gdfm;Barcelona;20;156;7;3;0
gimenete;Zaragoza, Spain;150;156;50;7;0
savayg;Barcelona;2;156;0;9;0
zhensydow;Santander, Spain;4;156;18;6;0
jasonlint;Barcelona;2;156;1;3;0
juanjosegarciaripoll;Madrid, Spain;11;156;15;4;0
MGDSoft;Madrid;1;156;9;5;0
borjaburgos;New York, NY & Madrid, Spain;15;156;3;6;0
javipacheco;Cádiz, Spain;114;156;92;7;0
muntisa;A Coruña, Spain;5;156;1;6;0
boom1992;Barcelona;4;156;2;6;0
sjmudd;Madrid, Spain;6;156;35;5;0
serialsito;Sevilla;19;155;21;5;0
jamaga;barcelona;9;155;0;6;0
roberdcr;León;1;155;0;5;0
alejoar;Madrid, Spain;2;155;0;5;0
garciademarina;Barcelona, Spain;11;155;4;5;0
pvhee;Barcelona;13;154;39;5;0
ximomompo;Valencia;1;154;0;10;0
necavit;Barcelona;7;154;2;8;0
adriacidre;Barcelona;16;154;8;5;0
iht;Madrid, Spain;8;154;3;4;0
dmitry;Tenerife, Canary Islands, Spain;35;153;117;3;0
DavidVazGuijarro;Badalona, Barcelona, Spain;12;153;4;7;0
hcosta;Súria, Barcelona;8;153;11;17;17
janiversen;malaga, spain;0;153;0;12;0
di36ofp;Barcelona;7;153;2;6;0
miguelsaddress;Madrid;2;153;0;4;0
Serabe;Madrid, Spain;35;153;117;5;0
marcosgabarda;Valencia;13;152;13;3;0
davidt22;Valencia;2;152;0;6;0
alediator;Sevilla, Spain;21;152;24;5;0
sergiogvz;Granada, Spain;3;152;0;3;0
hectorlf;Madrid, Spain;5;151;5;10;2
cosarara97;Barcelona;3;151;7;9;2
fmvilas;Badajoz, Spain;7;151;27;3;0
rodrei;Mendoza, Argentina;9;151;13;10;0
cagataygurturk;Barcelona, España;8;151;2;5;0
mafraba;Sevilla, Spain;0;150;1;6;0
chikoon;Madrid, Spain;2;150;1;5;0
rhoml;Barcelona;28;149;18;3;0
inyenia;Sevilla;0;149;0;6;0
danilat;Zaragoza (Spain);69;149;40;3;0
jacegu;Madrid;32;149;56;3;3
jmcerrejon;Huelva, Spain;2;148;22;6;0
orggue;Zaragoza, España;6;148;1;8;0
Noltari;Getafe, Madrid, Spain;15;148;13;4;0
dariosalvi78;Madrid, Spain;6;147;2;5;0
kidd;Barcelona (Spain);65;147;64;4;0
acharluk;Jaén, Granada, Spain;4;146;0;16;16
etrepat;Lleida, Spain;14;146;589;3;0
son-link;Madrid, España (Spain);15;146;32;4;0
dokkillo;Madrid;1;146;5;6;0
jtorresfabra;Valencia;1;146;1;5;0
XayOn;Zaragoza;37;145;49;4;0
sarjona;Barcelona;5;145;0;5;0
davilious;Alicante, Spain;5;144;0;11;0
albert-gonzalez;Barcelona;4;144;7;3;0
danieltardon;Madrid (Spain);8;144;0;5;0
slapresta;Barcelona, Spain;12;144;27;4;0
MrBrownser;Barcelona, Spain;9;144;0;11;0
pabloformoso;Oleiros, Coruña (España);20;144;24;4;0
gdeignacio;Palma de Mallorca;1;143;0;5;0
rveciana;Barcelona;14;143;24;13;0
joselufo;Barcelona;2;143;2;3;0
alexdeleon;Madrid, Spain;8;143;14;4;0
rmcantin;Zaragoza, Spain;1;143;10;6;0
rubenlagus;Granada;3;142;7;6;0
dongrego89;Córdoba;6;142;0;4;0
Pablo-Casia;Asturias;2;142;0;6;0
MiguelHervias;Barcelona;7;142;1;4;0
Hanto;Valencia(Spain);0;142;2;16;0
adelatorrefoss;Madrid;24;142;6;5;0
bouddhalee;Cuenca, Ecuador;0;142;0;4;0
chirauki;Barcelona;2;141;2;5;0
karmab;Madrid;14;141;19;5;0
palas;Lugo, Spain;3;141;1;5;0
dmartincc;Madrid;2;141;2;4;0
michogar;Vigo;14;141;6;4;0
gorkapitarch;Barcelona;9;141;0;5;0
ecarrillo88;Valencia (Spain);0;141;0;4;2
tiagojsag;Madrid;3;140;2;5;0
jdevesa;Barcelona;17;140;43;5;0
AlbertServen;Barcelona;5;140;4;10;0
josepjaume;Barcelona, Spain;65;140;23;4;0
balder-otium360;Madrid, Spain;2;140;2;5;0
DarioIriberri;Palma de Mallorca;0;140;2;13;0
danirod;Madrid, Spain;16;139;2;8;0
spaniakos;Malaga, Spain;3;139;2;5;0
jaspermdegroot;Barcelona, Spain;49;139;0;3;0
ismaelisuani;Mendoza, Argentina;2;139;0;10;0
enpi;Granada;3;139;0;5;0
kevohagan;Palma de Mallorca, Spain;31;139;59;3;0
RaulKite;Murcia (Spain);3;139;5;5;0
twinone;Barcelona, Spain;17;138;29;7;0
beeva-marianmoldovan;Madrid;2;138;2;5;0
davidor;Barcelona, Spain;4;138;44;3;0
JMailloH;Granada - Spain;5;138;0;5;0
gtorodelvalle;Madrid, Spain;5;138;10;5;0
cerberillo;Sevilla, Spain;9;137;26;3;0
burasu;El Puerto de Santa Maria, Cadiz. Spain;1;137;1;7;0
Cubel89;Valencia - España;1;136;0;3;3
ant30;Madrid;10;136;17;4;0
bichotll;Barcelona;10;136;117;5;0
stevejpurves;Santa Cruz de Tenerife, Spain;10;136;1;8;0
slerena;Madrid. Spain;3;136;0;2;0
jlopex;Barcelona;3;136;16;6;0
alvaromm;Granada, Spain;3;136;0;3;0
maurimiranda;Mendoza, Argentina;7;135;15;5;0
smashkun;Spain, Madrid;3;135;0;16;0
amorag;Granada, Spain;2;135;0;5;0
bertuccio;Madrid;2;135;0;7;0
raulmarcosl;Salamanca & Madrid;15;135;1;4;0
DigitalLeaves;Madrid, Spain;6;135;69;3;0
RainCT;Barcelona;10;134;7;4;0
Willyfrog;Madrid, Spain;15;134;27;4;0
almudenaris;Madrid, Spain;3;134;1;5;0
antoniovm;Almería, España;5;134;1;6;0
stripTM;Madrid, Spain;8;134;2;3;0
areikusu;Valencia;9;134;0;7;0
marialeyva;Asturies;3;134;0;13;0
dacioleal;Cádiz, Spain;5;133;0;3;0
jiahaoliuliu;Madrid, Spain;14;133;50;4;0
moritz-wundke;Palma de Mallorca (Spain);7;133;4;8;0
albertbellonch;Barcelona;32;133;131;3;0
santiagopuerta;Granada, Spain;7;132;5;8;0
gexplorer;Bilbao;1;132;1;2;0
marhs;Sevilla, Spain;2;132;4;4;0
Alexrs95;Madrid;54;132;452;7;0
aramirez-es;Barcelona;30;131;21;4;0
Fernando-Oliva;Madrid, Spain;3;131;1;6;0
andreshp;Granada, Spain;15;131;1;11;0
torresj;Granada;7;131;5;5;0
jbeficent;Barcelona, Spain;2;130;0;5;0
dcasasmol;Puerto Real (Cádiz);1;130;6;8;0
John-Lluch;Barcelona;96;130;367;2;0
peripecio;Madrid (Spain);3;130;0;8;0
viric;Girona;12;130;9;5;0
guillermonp;Barcelona;1;130;1;9;0
divadcr;Granada;5;130;1;5;0
JuanJoseFajardo;Sabadell (Barcelona);1;130;0;5;0
alessandro-martin;Gran Canaria, Spain;3;129;2;6;0
antjimar;Madrid, Spain;8;129;3;4;0
javiervidal;Madrid, Spain;11;129;8;23;0
consorciobertiz;Consorcio Turistico de Bertiz - Centro de turismo rural - 31720 Oieregi (Navarra);0;129;1;1;0
ferferfer;Madrid;12;129;2;8;0
AlbertoCejas;Cádiz;5;128;6;4;0
solilokiam;Barcelona;13;128;6;3;0
tonimc;Ourense;2;128;0;3;0
edgarshurtado;Valencia, Spain;8;128;1;9;3
gonzaloruizdevilla;Madrid, Spain;51;128;93;5;0
Lesbinary;Alicante;2;128;0;6;0
ceritium;Barcelona;22;128;50;4;4
naoisegolden;Barcelona, Spain;28;127;18;6;0
pablovg2;Sevilla;6;127;4;4;0
joedicastro;A Coruña, Spain;72;127;535;5;0
guillermochica;Granada, de Jaén;3;127;1;8;0
vpascual;Barcelona;5;127;2;3;0
jaor;Barcelona;38;127;307;4;0
Montagon;Cádiz;13;127;9;6;0
luismagr;Jerez de la Frontera, Cádiz, Andalucía, España;3;126;2;4;0
mezod;Barcelona, Catalonia;6;126;7;6;0
adriangibanelbtactic;LLeida, Spain;3;126;10;3;0
jgoizueta;Tudela (Navarra) - SPAIN;3;126;67;7;0
ablanco;Sevilla;23;126;143;7;2
isejaa;Santa Cruz de Tenerife;0;126;0;8;0
fariasweb;Barcelona;8;126;6;8;0
albertjuhe;Barcelona;3;126;18;3;0
edgarzamora;Tarragona;2;126;0;4;0
Arasthel;Almería, España;44;126;510;3;0
igalarzab;Madrid;29;126;22;4;0
gtrias;Barcelona;4;125;1;2;0
danielnowendsztern;Madrid;5;125;0;7;0
JuanCarlosM;Barcelona;5;125;0;5;0
SanabriaRusso;Barcelona, Spain;4;125;3;4;2
agile-jordi;Barcelona;7;125;5;3;0
domingoesteban;Madrid, Spain;2;125;0;10;0
VictorPereraTarajano;Las Palmas de Gran Canaria;3;125;0;14;14
pepe84;Barcelona;12;125;0;4;0
alberapps;Alacant, Spain;0;125;0;4;0
arkeros;Barcelona;3;124;3;5;0
jupegarnica;valencia;3;124;7;3;0
MarioPerezEsteso;Madrid;33;124;0;2;0
omar7r;Lugo, Spain;5;124;0;4;0
mcornella;Barcelona;6;124;2;4;0
jjelosua;Vigo, Spain;18;124;5;3;0
matuu;San Rafael - Mendoza - Argentina;2;124;46;4;0
manolovn;Murcia, Spain;21;123;8;4;0
danguita;Ciudad Real, Spain;20;123;12;2;0
mrcasals;Barcelona, Spain;36;123;39;8;0
unleashed;Barcelona;3;123;64;3;0
kbsali;Barcelona, Spain;30;123;205;15;0
LuqueDaniel;Córdoba - Spain;3;123;23;3;0
davidvilla;Ciudad Real (Spain);7;123;13;3;0
ebarbeito;Alicante (Spain);3;123;0;4;0
alexgg-developer;Barcelona;3;122;0;8;0
dgsuarez;Oviedo;10;122;17;2;2
phelgo;Barcelona, Spain;3;122;9;8;0
islomar;Madrid;7;122;3;5;0
khiven;Madrid;1;121;0;6;0
jvilaplana;Lleida;1;121;4;4;0
josepsitjar;girona;0;121;0;3;0
cicloon;Madrid;17;121;5;6;0
jjballano;Dublin, Madrid, Valencia;14;120;5;6;0
risdevs;Barcelona;2;120;2;5;0
migonzalvar;Vigo, Pontevedra, Spain;18;119;32;4;0
unsegnor;Granada, Spain;2;119;1;3;0
maurogs;Madrid;6;119;1;15;0
luisddm;Salamanca, Spain;2;119;0;11;0
